id,site,job_url,job_url_direct,title,company,date_posted,level,job_group,remote,city,state,country,city_state,max_salary,min_salary,mean_salary,skills,experience,education,programming_languages,languages
in-8b89251611a86405,indeed,https://www.indeed.com/viewjob?jk=8b89251611a86405,https://careers.wbd.com/global/en/job/WAMEGLOBALR000087774EXTERNALENGLOBAL/Sr-Analyst-Data-Product-Strategy?utm_source=indeed&utm_medium=phenom-feeds,"Sr. Analyst, Data Product Strategy",Warner Bros. Discovery,2024-12-03,Senior,Data Analyst,On Site,New York,NY,US,"New York,NY",130001.0,70000.0,100000.5,"Databricks, Snowflake, Python, AWS, Bachelor, SQL, Artificial Intelligence, Looker, Tableau",3,Bachelor,"Python, SQL",
in-8717e5eea27afc2a,indeed,https://www.indeed.com/viewjob?jk=8717e5eea27afc2a,https://axos.wd5.myworkdayjobs.com/en-US/Axos/job/HQ---San-Diego-CA/FVP--Data-Science-and-Monetization_JR1937,"FVP, Data Science and Monetization",Axos Bank,2024-12-03,Lead,Data Scientist,Hybrid,San Diego,CA,US,"San Diego,CA",190000.0,170000.0,180000.0,"Python, Bachelor, Tableau, Power BI, R",7,Bachelor,"Python, R",
in-6eb09cf8494f473f,indeed,https://www.indeed.com/viewjob?jk=6eb09cf8494f473f,https://careers.microsoft.com/us/en/job/1789245/Senior-Data-Analyst?jobsource=indeed&utm_source=Job%20Board&utm_campaign=indeed-feed,Senior Data Analyst,Microsoft,2024-12-03,Senior,Data Analyst,On Site,,,,,219200.0,103800.0,161500.0,"Master, Power BI, Databricks, Agile, Machine Learning, Python, Bachelor, SQL, Fabric, Artificial Intelligence, Azure",2,Master,"Python, SQL",
in-ad7d2822720c4d01,indeed,https://www.indeed.com/viewjob?jk=ad7d2822720c4d01,https://careers.fedex.com/sr-data-analyst-data-stewardship-and-data-management/job/P25-173578-1?utm_domicile=unspecified&utm_persona=unspecified&utm_trackedsource=srm_indeed_org&utm_subco=FEC,Sr Data Analyst- Data Stewardship and Data Management,FedEx,2024-12-03,Senior,Data Analyst,On Site,Memphis,TN,US,"Memphis,TN",130776.0,78132.0,104454.0,"Azure, Bachelor, SQL, Spanish, Word, Agile, Power BI, English",5,Bachelor,SQL,"Spanish, English"
in-62f78d9e3f28e4c4,indeed,https://www.indeed.com/viewjob?jk=62f78d9e3f28e4c4,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=153b5e8f-6e7c-4b07-a07b-70fec40037cb&ccId=19000101_000001&jobId=501311&source=IN&lang=en_US,Data Scientist,Axxess Consult Inc,2024-12-03,Mid-Level,Data Scientist,On Site,Dallas,TX,US,"Dallas,TX",117674.0,92933.0,105303.5,"SQL, Machine Learning, R",4,,"SQL, R",
in-0f01c549965b9cbf,indeed,https://www.indeed.com/viewjob?jk=0f01c549965b9cbf,https://careers.boozallen.com/careers/JobDetail?jobId=105761,Artificial Intelligence and Machine Learning Engineer,Booz Allen Hamilton,2024-12-03,Mid-Level,ML/AI Engineer,Hybrid,Las Cruces,NM,US,"Las Cruces,NM",220000.0,96700.0,158350.0,"Master, Agile, Machine Learning, Bachelor, Artificial Intelligence",7,Master,,
in-b8393f68b954d06f,indeed,https://www.indeed.com/viewjob?jk=b8393f68b954d06f,https://careers.boozallen.com/careers/JobDetail?jobId=105753,"Data Scientist, Senior",Booz Allen Hamilton,2024-12-03,Senior,Data Scientist,Hybrid,Charlottesville,VA,US,"Charlottesville,VA",220000.0,96700.0,158350.0,"Master, Tableau, Python, Office",8,Master,Python,
in-df17e8e31020aca0,indeed,https://www.indeed.com/viewjob?jk=df17e8e31020aca0,https://redhat.wd5.myworkdayjobs.com/en-US/jobs/job/Raleigh/Senior-Software-Engineer--AI-Model-Serving_R-043013-1,"Senior Software Engineer, AI Model Serving",Red Hat,2024-12-03,Senior,ML/AI Engineer,Hybrid,Raleigh,NC,US,"Raleigh,NC",183580.0,111260.0,147420.0,"Machine Learning, Python, AWS, Bachelor, Artificial Intelligence, Azure, English",0,Bachelor,Python,English
in-4b174b20ae1b86e7,indeed,https://www.indeed.com/viewjob?jk=4b174b20ae1b86e7,https://redhat.wd5.myworkdayjobs.com/en-US/jobs/job/Boston/Principal-Software-Engineering--AI-Model-Serving_R-042965,"Principal Software Engineering, AI Model Serving",Red Hat,2024-12-03,Lead,ML/AI Engineer,Hybrid,Boston,MA,US,"Boston,MA",269640.0,163420.0,216530.0,"Master, Machine Learning, Python, AWS, Bachelor, PhD, Artificial Intelligence, Tensor Flow, Azure, English",0,PhD,Python,English
in-5d1a8d69fde78dc3,indeed,https://www.indeed.com/viewjob?jk=5d1a8d69fde78dc3,https://recruiting.paylocity.com/Recruiting/Jobs/Details/2895107,Senior Data Scientist,"Homethrive, Inc.",2024-12-03,Senior,Data Scientist,Remote,,,US,,189248.0,149458.0,169353.0,"Master, Docker, Machine Learning, Python, AWS, Bachelor, PhD, Artificial Intelligence, Tensor Flow, Chat GPT",7,PhD,Python,
in-367908d13c12ea2c,indeed,https://www.indeed.com/viewjob?jk=367908d13c12ea2c,https://digitalcareers.infosys.com/global-careers/company-job/description/reqid/126444BR?Codes=Indeed,AI/ML Engineer,Infosys,2024-12-03,Mid-Level,ML/AI Engineer,On Site,Charlotte,NC,US,"Charlotte,NC",122809.0,96988.0,109898.5,"Agile, Machine Learning, Python, Bachelor, GitHub, Deep Learning, Artificial Intelligence, Azure",3,Bachelor,Python,
in-0d7824c6e56e5ee9,indeed,https://www.indeed.com/viewjob?jk=0d7824c6e56e5ee9,https://www.amwins.com/who-we-are/careers/open-positions/job-description/details?gnk=job&gni=8a7887a193418037019345da5c753c27&gns=Indeed+Free,Sr. Data Analyst - PBM Analytics & Reporting,"AmWINS Group, Inc",2024-12-03,Senior,Data Analyst,Remote,,,US,,116649.0,92124.0,104386.5,"Python, Bachelor, SQL, Qlik, Tableau, Power BI, R",5,Bachelor,"Python, SQL, R",
in-b1c9f5e49cb2a0e7,indeed,https://www.indeed.com/viewjob?jk=b1c9f5e49cb2a0e7,https://jobs.lever.co/biointellisense/b6d5c5eb-1c24-4c14-a435-e304faf5c711?lever-source=Indeed,"Director, Data Science",BioIntellisense,2024-12-03,Lead,Data Scientist,Remote,,,US,,215000.0,180000.0,197500.0,"Databricks, AWS, PhD, Python",3,PhD,Python,
in-64b5824c67fe7720,indeed,https://www.indeed.com/viewjob?jk=64b5824c67fe7720,https://jobs.lever.co/SKIMS/c3cf0466-5bfe-41ea-93e0-d045a070d497?lever-source=Indeed,Data Science Lead,SKIMS,2024-12-03,Lead,Data Scientist,On Site,Los Angeles,CA,US,"Los Angeles,CA",250000.0,200000.0,225000.0,"Python, Bachelor, SQL, Artificial Intelligence, R",4,Bachelor,"Python, SQL, R",
in-4a84682fc4eb471c,indeed,https://www.indeed.com/viewjob?jk=4a84682fc4eb471c,https://recruiting2.ultipro.com/OFF1002OSSL/JobBoard/5d8c2ea7-1923-4515-98c2-fe17dadeb30a/OpportunityDetail?opportunityId=630b7901-5599-46af-b3cf-ee823f7f1e16&postingId=34d7e8f0-5c9a-48f6-a305-cefa5c041cdb,INTERMEDIATE ARTIFICIAL INTELLIGENCE SME - LS99,Offset Strategic Services,2024-12-03,Mid-Level,ML/AI Engineer,On Site,Huntsville,AL,US,"Huntsville,AL",172171.0,135972.0,154071.5,"Office, Google Cloud, Azure, Machine Learning, Python, AWS, Bachelor, PhD, PowerPoint, Artificial Intelligence, Tensor Flow, Excel, R",10,PhD,"Python, R",
in-f26be6718c5e4ead,indeed,https://www.indeed.com/viewjob?jk=f26be6718c5e4ead,https://recruiting2.ultipro.com/OFF1002OSSL/JobBoard/5d8c2ea7-1923-4515-98c2-fe17dadeb30a/OpportunityDetail?opportunityId=a7ec508c-2efb-4b60-8375-8cec5a7586e9&postingId=59918fcc-ff9e-4dfa-8e42-1a51bf2060df,INTERMEDIATE ARTIFICIAL INTELLIGENCE SCIENTIST - LS99,Offset Strategic Services,2024-12-03,Mid-Level,ML/AI Engineer,On Site,Huntsville,AL,US,"Huntsville,AL",174354.0,137696.0,156025.0,"Office, Google Cloud, Azure, Python, AWS, Bachelor, PhD, PowerPoint, Java, Artificial Intelligence, Tensor Flow, Excel, R",10,PhD,"Python, Java, R",
in-e655e096f59f5d35,indeed,https://www.indeed.com/viewjob?jk=e655e096f59f5d35,https://app.jobvite.com/CompanyJobs/Job.aspx?j=oupVufw2&s=Indeed,Senior Data Analyst,Ramsey Solutions,2024-12-03,Senior,Data Analyst,On Site,Nashville,TN,US,"Nashville,TN",100000.0,75800.0,87900.0,"Python, SQL, Tableau, Streamlit",5,,"Python, SQL",
in-61284100b7dec56f,indeed,https://www.indeed.com/viewjob?jk=61284100b7dec56f,https://recruiting2.ultipro.com/OFF1002OSSL/JobBoard/5d8c2ea7-1923-4515-98c2-fe17dadeb30a/OpportunityDetail?opportunityId=6d35c6e8-dd25-4621-8705-9f0ff1b5aeb0&postingId=e16f917d-c487-429b-b8a5-69ccfc2ad9c2,ARTIFICIAL INTELLIGENCE ENGINEER - LS99,Offset Strategic Services,2024-12-03,Mid-Level,ML/AI Engineer,On Site,Huntsville,AL,US,"Huntsville,AL",143513.0,113339.0,128426.0,"Master, Google Cloud, Python, AWS, Bachelor, Artificial Intelligence, Tensor Flow, Azure, R",5,Master,"Python, R",
in-d87037b1fc0b5728,indeed,https://www.indeed.com/viewjob?jk=d87037b1fc0b5728,https://recruiting2.ultipro.com/OFF1002OSSL/JobBoard/5d8c2ea7-1923-4515-98c2-fe17dadeb30a/OpportunityDetail?opportunityId=9582fa65-d79f-49f2-a9ac-61c9e3054469&postingId=87881a5f-8a0e-4a99-b896-1fe87dcf5554,ARTIFICIAL INTELLIGENCE ENGINEER III - LS99,Offset Strategic Services,2024-12-03,Mid-Level,ML/AI Engineer,On Site,Huntsville,AL,US,"Huntsville,AL",153682.0,121370.0,137526.0,"Master, Google Cloud, Python, AWS, Bachelor, Artificial Intelligence, Tensor Flow, Azure, R",10,Master,"Python, R",
in-092928f7ac4c0d7f,indeed,https://www.indeed.com/viewjob?jk=092928f7ac4c0d7f,https://careers.t-mobile.com/manager-ai-ml/job/D4FE454613921B6CE52F9BDEF0454EA6?source=Indeed,"Manager, AI/ML",T-Mobile,2024-12-03,Lead,ML/AI Engineer,On Site,Frisco,TX,US,"Frisco,TX",280100.0,155300.0,217700.0,"Agile, Google Cloud, Machine Learning, Python, AWS, Bachelor, SciKit, SQL, Java, Artificial Intelligence, Tensor Flow, Azure, R",0,Bachelor,"Python, SQL, Java, R",
in-41034deae9d42bbf,indeed,https://www.indeed.com/viewjob?jk=41034deae9d42bbf,https://careers.t-mobile.com/manager-ai-ml/job/D4FE454613921B6CE52F9BDEF0454EA6?source=Indeed,"Manager, AI/ML",T-Mobile,2024-12-03,Lead,ML/AI Engineer,On Site,Bellevue,WA,US,"Bellevue,WA",280100.0,155300.0,217700.0,"Agile, Google Cloud, Machine Learning, Python, AWS, Bachelor, SciKit, SQL, Java, Artificial Intelligence, Tensor Flow, Azure, R",0,Bachelor,"Python, SQL, Java, R",
in-40ec805ab7670462,indeed,https://www.indeed.com/viewjob?jk=40ec805ab7670462,https://lovelytics.applytojob.com/apply/065c1a3358027d6e466c7e516b4e057459411276581208312d233b37292d343d293221/Senior-Manager-Engagement-Manager-Data-Engineering?sid=l3xlj2OZvUNeZz1MjuM4aG8zzflqqlrhspp&source=INDE&~,"Senior Manager (Engagement Manager), Data Engineering",Lovelytics,2024-12-03,Senior,Data Engineer,Remote,Arlington,VA,US,"Arlington,VA",200000.0,175000.0,187500.0,"Spark, Databricks, Hadoop, Machine Learning, Python, AWS, Artificial Intelligence, Azure",8,,Python,
in-7f1e77d256744885,indeed,https://www.indeed.com/viewjob?jk=7f1e77d256744885,https://careers.iconplc.com/job/clinical-data-science-lead-in-united-states-jid-39728?_atxsrc=Indeedorganic&utm_source=Indeedorganic,Clinical Data Science Lead,ICON plc,2024-12-03,Lead,Data Scientist,Remote,,,US,,138117.0,109078.0,123597.5,,0,,,
in-ddb240a44172a2b6,indeed,https://www.indeed.com/viewjob?jk=ddb240a44172a2b6,https://www.teamhuber.com/employment-listing/it-consultant-software-engineer-intern/,IT Consultant / Data Scientist Intern,Huber & Associates,2024-12-03,Junior,Data Scientist,On Site,Jefferson City,MO,US,"Jefferson City,MO",52974.0,41837.0,47405.5,"C#, .NET, Python, Java, R",0,,"C#, Python, Java, R",
in-d8960f7b566a627c,indeed,https://www.indeed.com/viewjob?jk=d8960f7b566a627c,https://grnh.se/74628fd07us,"Manager I, Data Science",BlueLabs Analytics,2024-12-03,Lead,Data Scientist,Remote,Washington,DC,US,"Washington,DC",,,,"Adobe Analytics, Snowflake, Python, SQL, Agile, Tableau",5,,"Python, SQL",
in-3415968426730ed5,indeed,https://www.indeed.com/viewjob?jk=3415968426730ed5,https://resmed.wd3.myworkdayjobs.com/en-US/ResMed_External_Careers/job/San-Diego-CA-United-States/Senior-Data-Scientist_JR_035831,Senior Data Scientist,ResMed,2024-12-03,Senior,Data Scientist,Remote,San Diego,CA,US,"San Diego,CA",194000.0,130000.0,162000.0,"Neural Network, Machine Learning, Python, AWS, SQL, PhD, Deep Learning, Artificial Intelligence",5,PhD,"Python, SQL",
in-40dffadc40d18eb9,indeed,https://www.indeed.com/viewjob?jk=40dffadc40d18eb9,https://medaviehs.wd10.myworkdayjobs.com/fr-CA/Medavie_External/job/Ontario/Artificial-Intelligence--AI--Engineering-Lead_R-242967,Artificial Intelligence (AI) Engineering Lead,Medavie Blue Cross,2024-12-03,Lead,ML/AI Engineer,Hybrid,Ontario,CA,US,"Ontario,CA",,,,"Oracle, Agile, Google Cloud, Docker, Angular, Python, AWS, SQL, Java, French, Artificial Intelligence, React, Azure, English",5,,"Python, SQL, Java","French, English"
in-41d8a5ccabb6987a,indeed,https://www.indeed.com/viewjob?jk=41d8a5ccabb6987a,https://medaviehs.wd10.myworkdayjobs.com/en-US/Medavie_External/job/Ontario/Artificial-Intelligence--AI--Engineering-Lead_R-242967,Artificial Intelligence (AI) Engineering Lead,Medavie Blue Cross,2024-12-03,Lead,ML/AI Engineer,Hybrid,Ontario,CA,US,"Ontario,CA",187078.0,147745.0,167411.5,"Oracle, Agile, Google Cloud, Docker, Angular, Python, AWS, SQL, Java, French, Artificial Intelligence, React, Azure, English",5,,"Python, SQL, Java","French, English"
in-f5f8ee10ff714152,indeed,https://www.indeed.com/viewjob?jk=f5f8ee10ff714152,https://www.capgemini.com/jobs/gnHzjZMB_1WPMhEhpQCI/077444/,SAP S/4 Hana-Data Analytics Manager,Capgemini,2024-12-03,Lead,Data Analyst,Hybrid,Ontario,CA,US,"Ontario,CA",157064.0,124041.0,140552.5,"SAP, SAP Analytics Cloud",10,,,
in-83221a92f3d9f52b,indeed,https://www.indeed.com/viewjob?jk=83221a92f3d9f52b,https://jobs.lever.co/hive/7e00cd85-9442-46e7-927d-d0e21b23ea56,Staff Machine Learning Engineer,Hive,2024-12-03,Mid-Level,ML/AI Engineer,On Site,San Francisco,CA,US,"San Francisco,CA",300000.0,200000.0,250000.0,"Machine Learning, Python, Bachelor, Artificial Intelligence, Tensor Flow",8,Bachelor,Python,
in-403bff4f281958dc,indeed,https://www.indeed.com/viewjob?jk=403bff4f281958dc,https://jobs.lever.co/hive/2a9e97d1-8642-494f-ac6e-e5c57efbd489,Senior Machine Learning Engineer,Hive,2024-12-03,Senior,ML/AI Engineer,On Site,San Francisco,CA,US,"San Francisco,CA",250000.0,160000.0,205000.0,"Machine Learning, Python, Bachelor, Artificial Intelligence, Tensor Flow",5,Bachelor,Python,
in-aa779cffd58f4fa9,indeed,https://www.indeed.com/viewjob?jk=aa779cffd58f4fa9,https://jobs.lever.co/hive/fb175ecc-b6ba-4242-a84a-8699f9b0e971,Machine Learning Engineer,Hive,2024-12-03,Mid-Level,ML/AI Engineer,On Site,San Francisco,CA,US,"San Francisco,CA",180000.0,120000.0,150000.0,"Spark, Docker, Machine Learning, Python, SQL, Artificial Intelligence, Tensor Flow, C++",1,,"Python, SQL, C++",
in-3f45e3f0530219e0,indeed,https://www.indeed.com/viewjob?jk=3f45e3f0530219e0,https://fa-evtx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/2514,Data Scientist,The Knot Worldwide,2024-12-03,Mid-Level,Data Scientist,On Site,Chevy Chase,MD,US,"Chevy Chase,MD",174139.0,137526.0,155832.5,"Master, Python, R",0,Master,"Python, R",
in-09d1f818407910e3,indeed,https://www.indeed.com/viewjob?jk=09d1f818407910e3,https://recruiting2.ultipro.com/CAV1001PALM/JobBoard/fecaa5c2-1907-4b5b-9c87-7e1136b98e9b/OpportunityDetail?opportunityId=93f00276-189a-428e-9c34-68834caa230a&postingId=1d8ad85f-b597-40d8-917f-b3ae2a2e8d44,Data Science Analyst,,2024-12-03,Mid-Level,Data Scientist,On Site,Plano,TX,US,"Plano,TX",117412.0,92726.0,105069.0,"Python, Bachelor, Excel, SQL",4,Bachelor,"Python, SQL",
in-e2a62e4c1f1a7793,indeed,https://www.indeed.com/viewjob?jk=e2a62e4c1f1a7793,https://jsco.re/g3ckx,AI/ML Engineer/Developer (Must be US Citizen),"IERUS Technologies, Inc.",2024-12-03,Mid-Level,ML/AI Engineer,On Site,Huntsville,AL,US,"Huntsville,AL",132837.0,104908.0,118872.5,"Master, Python, Bachelor, PhD, Java, Tensor Flow, Rust, R, C++",2,PhD,"Python, Java, Rust, R, C++",
in-db9f391ee04e9db3,indeed,https://www.indeed.com/viewjob?jk=db9f391ee04e9db3,https://weforum.wd3.myworkdayjobs.com/en-US/Forum_Careers/job/San-Francisco/Specialist--AI-Technology-and-Innovation---AI-Governance-Alliance_R3332,"Specialist, AI Technology and Innovation – AI Governance Alliance",World Economic Forum,2024-12-03,Mid-Level,ML/AI Engineer,Remote,San Francisco,CA,US,"San Francisco,CA",85000.0,80000.0,82500.0,"Artificial Intelligence, Bachelor, English",2,Bachelor,,English
in-7faff60defdfddd9,indeed,https://www.indeed.com/viewjob?jk=7faff60defdfddd9,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=0fff2930-36ad-4f66-89ac-f6ad491cbd63&ccId=19000101_000001&jobId=544975&source=IN&lang=en_US,Senior Business & Data Analyst,Safilo USA,2024-12-03,Senior,Data Analyst,On Site,Secaucus,NJ,US,"Secaucus,NJ",125245.0,98912.0,112078.5,Excel,5,,,
in-d06a99f723f6b384,indeed,https://www.indeed.com/viewjob?jk=d06a99f723f6b384,https://athenatechgrp.catsone.com/careers/102293-General?ref=Indeed,Data Scientist / Data Analysis big data,ATG,2024-12-03,Mid-Level,Data Scientist,On Site,,GA,US,,148570.0,117333.0,132951.5,"Jupyter, Machine Learning, Python, Tensor Flow, Matplotlib",12,,Python,
in-57e858468912351d,indeed,https://www.indeed.com/viewjob?jk=57e858468912351d,https://jobs.vivahr.com/11230-cwh-advisors/55563-contractor-senior-healthcare-data-analyst/l?source=indeed,Contractor - Senior Healthcare Data Analyst,,2024-12-03,Senior,Data Analyst,Remote,,,US,,239200.0,184000.0,211600.0,"Spark, Python, Bachelor, SQL, Artificial Intelligence, R",0,Bachelor,"Python, SQL, R",
in-ddbc4dffb517251b,indeed,https://www.indeed.com/viewjob?jk=ddbc4dffb517251b,https://boards.greenhouse.io/grafanalabs/jobs/5386941004,"Sr. Program Manager, Demand Generation AI Prompt Engineering (Remote, United States)",Grafana Labs,2024-12-03,Senior,ML/AI Engineer,Remote,,,US,,165000.0,140000.0,152500.0,"Artificial Intelligence, SQL",7,,SQL,
in-742b2b433af8c97f,indeed,https://www.indeed.com/viewjob?jk=742b2b433af8c97f,https://weforum.wd3.myworkdayjobs.com/en-US/Forum_Careers/details/Specialist--AI-Technology-and-Innovation---AI-Governance-Alliance_R3332,"Specialist, AI Technology and Innovation – AI Governance Alliance",World Economic Forum,2024-12-03,Mid-Level,ML/AI Engineer,Hybrid,San Francisco,CA,US,"San Francisco,CA",85000.0,80000.0,82500.0,"Python, Bachelor, SQL, Artificial Intelligence, English",2,Bachelor,"Python, SQL",English
in-d50a9929f7f4078a,indeed,https://www.indeed.com/viewjob?jk=d50a9929f7f4078a,https://wmeimg.wd1.myworkdayjobs.com/en-US/On_Location/job/NY-New-York---Park-Ave-South/Senior-Data-Scientist_JR23764,Senior Data Scientist,On Location,2024-12-03,Senior,Data Scientist,On Site,New York,NY,US,"New York,NY",190035.0,142526.0,166280.5,"Master, Spark, Hadoop, Snowflake, Machine Learning, Python, AWS, SciKit, SQL, Pandas",5,Master,"Python, SQL",
in-53e7b9a967198940,indeed,https://www.indeed.com/viewjob?jk=53e7b9a967198940,https://relx.wd3.myworkdayjobs.com/en-US/RiskSolutions/job/Alpharetta-GA/Senior-Data-Scientist-III_R87691,Senior Data Scientist III,Risk Solutions,2024-12-03,Senior,Data Scientist,Hybrid,Alpharetta,GA,US,"Alpharetta,GA",142261.0,112351.0,127306.0,"Master, Spark, Databricks, Google Cloud, Machine Learning, AWS, Azure",3,Master,,
in-fc36dee99d007229,indeed,https://www.indeed.com/viewjob?jk=fc36dee99d007229,https://jobs.jnj.com/en/jobs/2406223547w/global-head-of-tds-data-science-operations-strategy/,"Global Head of TDS Data Science, Operations & Strategy",Johnson & Johnson,2024-12-03,Lead,Data Scientist,On Site,Spring House,PA,US,"Spring House,PA",19159.0,10388.0,14773.5,"Master, PhD",12,PhD,,
in-403ab7268ddf6ce8,indeed,https://www.indeed.com/viewjob?jk=403ab7268ddf6ce8,https://gaig.wd1.myworkdayjobs.com/GAIG_External/job/Cincinnati-OH-USA/Data-Science-Intern---IT-Services_R6801,Data Science Intern - IT Services,Great American Insurance Group,2024-12-03,Junior,Data Scientist,On Site,Cincinnati,OH,US,"Cincinnati,OH",59162.0,46723.0,52942.5,"Python, Spark",0,,Python,
in-b3307698491da85b,indeed,https://www.indeed.com/viewjob?jk=b3307698491da85b,http://www.indeed.com/job/senior-machine-learning-engineer-b3307698491da85b,Senior Machine Learning Engineer,Amazee Global Ventures Inc,2024-12-03,Senior,ML/AI Engineer,Hybrid,Des Moines,IA,US,"Des Moines,IA",110400.0,101200.0,105800.0,"Master, Machine Learning, Python, Bachelor, SciKit, SQL, Java, Tensor Flow",15,Master,"Python, SQL, Java",
in-4563f9eb76049e69,indeed,https://www.indeed.com/viewjob?jk=4563f9eb76049e69,https://careers.northwestern.edu/psp/hr857prd_er/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=51525&PostingSeq=1,Research Data Analyst Senior,Northwestern University,2024-12-03,Senior,Data Analyst,Hybrid,Chicago,IL,US,"Chicago,IL",123608.0,87899.0,105753.5,"HTML, Office, Oracle, Python, SQL, Agile, Excel",4,,"HTML, Python, SQL",
in-a9771f6703f58ac1,indeed,https://www.indeed.com/viewjob?jk=a9771f6703f58ac1,https://interiorlogicgroup.wd5.myworkdayjobs.com/en-US/CareersatILG/job/Remote-Texas/Senior-Data-Scientist_R-6381,Senior Data Scientist,Interior Logic Group,2024-12-03,Senior,Data Scientist,On Site,,TX,US,,123831.0,97796.0,110813.5,"Master, Azure, Python, AWS, Bachelor, Tensor Flow, Tableau, Power BI, R",3,Master,"Python, R",
in-17886af9cce0f1e2,indeed,https://www.indeed.com/viewjob?jk=17886af9cce0f1e2,https://careers.bankofamerica.com/en-us/job-detail/24045762/data-science-executive-multiple-locations,Data Science Executive,Bank of America,2024-12-03,Mid-Level,Data Scientist,On Site,Charlotte,NC,US,"Charlotte,NC",300000.0,195700.0,247850.0,"Artificial Intelligence, Machine Learning",5,,,
in-1fbefe2054504a72,indeed,https://www.indeed.com/viewjob?jk=1fbefe2054504a72,https://careers.microsoft.com/us/en/job/1788834/Principal-Data-Applied-Scientist?jobsource=indeed&utm_source=Job%20Board&utm_campaign=indeed-feed,Principal Data & Applied Scientist,Microsoft,2024-12-03,Lead,Data Scientist,On Site,Redmond,WA,US,"Redmond,WA",294000.0,137600.0,215800.0,"Master, Python, Bachelor, Artificial Intelligence, Azure",6,Master,Python,
in-fba9fbb899d6ae6e,indeed,https://www.indeed.com/viewjob?jk=fba9fbb899d6ae6e,https://careers.microsoft.com/us/en/job/1788934/Senior-Applied-Scientist-Advertiser-Copilot?jobsource=indeed&utm_source=Job%20Board&utm_campaign=indeed-feed,"Senior Applied Scientist, Advertiser Copilot",Microsoft,2024-12-03,Senior,Data Scientist,On Site,Mountain View,CA,US,"Mountain View,CA",250200.0,117200.0,183700.0,"Artificial Intelligence, Bachelor, Master",4,Master,,
in-454fab5a3734923e,indeed,https://www.indeed.com/viewjob?jk=454fab5a3734923e,https://jobs.smartrecruiters.com/Visa/744000029993544-sr-manager-data-science,"Sr. Manager, Data Science",Visa,2024-12-03,Senior,Data Scientist,Hybrid,Foster City,CA,US,"Foster City,CA",253200.0,174500.0,213850.0,"Master, MBA, Python, Bachelor, SQL, PhD, PowerPoint, Tableau, Excel",5,PhD,"Python, SQL",
in-52c8b111041ec9d4,indeed,https://www.indeed.com/viewjob?jk=52c8b111041ec9d4,https://grnh.se/8deedc1f1us,"Principal Data Scientist, Real World Evidence - REMOTE",Recursion Pharmaceuticals,2024-12-03,Lead,Data Scientist,Remote,New York,NY,US,"New York,NY",249000.0,224000.0,236500.0,"Master, SQL, PhD, Tableau, Power BI, R",5,PhD,"SQL, R",
in-e1301fb691907de5,indeed,https://www.indeed.com/viewjob?jk=e1301fb691907de5,https://www1.jobdiva.com/candidates/myjobs/openjob_outside.jsp?a=ndjdnw7vk4y5q8swci59eedy2w472z05039bawkobc550aecw9ph653e8wk1g6bh&SearchString=&StatesString=&source=indeed.com&id=29005961&compid=-1,Statistical Programmer I,Katalyst Healthcares & Life Sciences,2024-12-03,Mid-Level,Statistician/Mathemathics,On Site,South Plainfield,NJ,US,"South Plainfield,NJ",122883.0,97047.0,109965.0,Bachelor,8,Bachelor,,
in-0fef166a7c52219e,indeed,https://www.indeed.com/viewjob?jk=0fef166a7c52219e,https://www1.jobdiva.com/candidates/myjobs/openjob_outside.jsp?a=ndjdnw7vk4y5q8swci59eedy2w472z05039bawkobc550aecw9ph653e8wk1g6bh&SearchString=&StatesString=&source=indeed.com&id=29005864&compid=-1,Statistical Programmer I,Katalyst Healthcares & Life Sciences,2024-12-03,Mid-Level,Statistician/Mathemathics,On Site,Chicago,IL,US,"Chicago,IL",128772.0,101698.0,115235.0,Bachelor,8,Bachelor,,
in-2c0251a51c582264,indeed,https://www.indeed.com/viewjob?jk=2c0251a51c582264,https://www1.jobdiva.com/candidates/myjobs/openjob_outside.jsp?a=ndjdnw7vk4y5q8swci59eedy2w472z05039bawkobc550aecw9ph653e8wk1g6bh&SearchString=&StatesString=&source=indeed.com&id=29005762&compid=-1,Statistical Programmer I,Katalyst Healthcares & Life Sciences,2024-12-03,Mid-Level,Statistician/Mathemathics,On Site,Pittsburgh,PA,US,"Pittsburgh,PA",121860.0,96239.0,109049.5,Bachelor,8,Bachelor,,
in-4b1c39d0a0fcad21,indeed,https://www.indeed.com/viewjob?jk=4b1c39d0a0fcad21,https://careers.lilly.com/us/en/job/LILLUSR76615EXTERNALENUS/AI-Agents-Engineer-Molecule-Discovery?utm_source=indeed&utm_medium=phenom-feeds,AI Agents Engineer Molecule Discovery,Eli Lilly,2024-12-03,Mid-Level,ML/AI Engineer,On Site,Indianapolis,IN,US,"Indianapolis,IN",92400.0,63000.0,77700.0,"Japanese, AWS, Artificial Intelligence, Chinese, Azure",0,,,"Japanese, Chinese"
